track_id,x0_m,slope_rad,x_at_detector_m,passed_veto,cherenkov_rejected,survives_cherenkov,misidentified_as_electron,fake_charge,fake_energy_gev
601.0,0.0051040064340304135,0.024805468312635633,0.17378119095995273,False,False,False,False,0.0,
602.0,0.00034030006843216383,-0.0017413095959639318,-0.011500605184122572,False,False,False,False,0.0,
603.0,0.008320831323322347,-0.019073588645918883,-0.12137957146892606,False,False,False,False,0.0,
604.0,-0.02657324381804199,0.006591517687810022,0.018249076459066156,False,False,False,False,0.0,
605.0,0.010273803445788977,0.015086745374023392,0.11286367198914804,False,False,False,False,0.0,
606.0,-0.01804505150147773,-0.005535943991923991,-0.055689470646560865,False,False,False,False,0.0,
607.0,0.02676065964285698,-0.002670743233859583,0.008599605652611815,False,False,False,False,0.0,
608.0,-0.00026859263287640266,0.0009885539240049685,0.006453574050357383,False,False,False,False,0.0,
609.0,0.03352778291105693,-0.01814489371050588,-0.08985749432038304,False,False,False,False,0.0,
610.0,-0.007394954531577148,-0.015818510412747053,-0.1149608253382571,False,False,False,False,0.0,
611.0,0.013489076489058041,-0.004981487822288391,-0.020385040702503014,False,False,False,False,0.0,
612.0,-0.003385649285141837,0.013134080976481234,0.08592610135493056,False,False,False,False,0.0,
613.0,0.01615445172601697,0.01925290955359322,0.14707423669045083,False,False,False,False,0.0,
614.0,0.0013270756905961129,-0.010407748787665927,-0.06944561606553218,False,False,False,False,0.0,
615.0,-0.007564312884755592,0.017178131466676162,0.10924698108864231,False,False,False,False,0.0,
616.0,-0.023747410174469397,-0.03415479880207587,-0.2560000420285853,False,False,False,False,0.0,
617.0,-0.0057289808168431945,0.005033414264194255,0.028498236179677738,False,False,False,False,0.0,
618.0,-0.024863000209571384,-0.00413984611472092,-0.05301395378967364,False,False,False,False,0.0,
619.0,-0.012371160606936611,0.021251148581936937,0.13213664975023456,False,False,False,False,0.0,
620.0,0.0006913989654062165,0.011808691272395146,0.08099049961769321,False,False,False,False,0.0,
621.0,0.015667577892869326,0.012319225142430681,0.09943830886139796,False,False,False,False,0.0,
622.0,0.02744053023986784,-0.008564805863065692,-0.03080014962897886,False,False,False,False,0.0,
623.0,0.02447534831667629,0.008253939807586068,0.08060213900826155,False,False,False,False,0.0,
624.0,0.016939066838856424,-0.0143915808318942,-0.08092368281802415,False,False,False,False,0.0,
625.0,0.007993381652666562,-0.009971057148384747,-0.05980980695634972,False,False,False,False,0.0,
626.0,-0.004906639461967411,0.01817205847360846,0.11866335815857011,False,False,False,False,0.0,
627.0,-0.016282734736138903,0.005574555755594116,0.021624244401901086,False,False,False,False,0.0,
628.0,0.008389018641225241,-0.003547228390947645,-0.015732134417218744,False,False,False,False,0.0,
629.0,0.01285230953424299,0.005604516709077035,0.050963023155966826,False,False,False,False,0.0,
630.0,-0.017545942830459762,0.006364086505630372,0.02572984540782677,False,False,False,False,0.0,
631.0,0.017782647120710145,-0.029652776282448227,-0.18385623159993777,False,False,False,False,0.0,
632.0,-0.01802561993168873,-0.017745980205352518,-0.13869828532808584,False,False,False,False,0.0,
633.0,-0.016637863201200746,0.005723424874623053,0.022281425946236014,False,False,False,False,0.0,
634.0,-0.014283590354311069,-0.012961842169513928,-0.10242411710700577,False,False,False,False,0.0,
635.0,-0.019101815957465153,0.003857720250626994,0.007130681746798404,False,False,False,False,0.0,
636.0,0.007411261778100329,-0.006591618458861917,-0.037411743742160705,False,False,False,False,0.0,
637.0,-0.02803532927481056,-0.036485181746198046,-0.2761345651489573,False,False,False,False,0.0,
638.0,-0.015945922920767734,0.032193013738303,0.20296657049969266,False,False,False,False,0.0,
639.0,-0.034523087358471746,0.0017381339001293654,-0.02270377683759206,False,False,False,False,0.0,
640.0,-0.05597707018105528,0.012053021761216262,0.025983477795215308,False,False,False,False,0.0,
641.0,-0.005600508958012079,-0.004959276009628897,-0.03932358582348858,False,False,False,False,0.0,
642.0,-0.014755519978953668,0.012649136070375646,0.07125860529960074,False,False,False,False,0.0,
643.0,-0.016284504298730337,0.007225893184869214,0.032851569358380316,False,False,False,False,0.0,
644.0,0.0020649148128968264,-0.009845730104991074,-0.06488604990104248,False,False,False,False,0.0,
645.0,0.004265556163033926,-0.035475949524149085,-0.23697090060117984,False,False,False,False,0.0,
646.0,-0.01863586526035446,0.0012318873162698028,-0.010259031509719803,False,False,False,False,0.0,
647.0,0.0003765408480685774,-0.0014412125266544127,-0.009423704333181428,False,False,False,False,0.0,
648.0,0.0019702447779955884,0.011185793957453788,0.07803364368868135,False,False,False,False,0.0,
649.0,-0.03359868942339939,-0.025836537621058926,-0.20928714524660008,False,False,False,False,0.0,
650.0,-0.008338955565538016,-0.017055658143805344,-0.12431743094341435,False,False,False,False,0.0,
651.0,0.0300347955003633,-0.0014938168769734416,0.019876840736943895,False,False,False,False,0.0,
652.0,-0.0038994247018909723,0.02379043757502563,0.1578755508082833,False,False,False,False,0.0,
653.0,0.0011680958983833133,0.003377732966097422,0.02413668006784578,False,False,False,False,0.0,
654.0,0.03554519637940846,0.019663262386226114,0.16925538060574602,False,False,False,False,0.0,
655.0,-0.003659934148090829,-0.009889452485524423,-0.0709082110496569,False,False,False,False,0.0,
656.0,-0.03058963414620786,-0.010727771059607,-0.10353847735153546,False,False,False,False,0.0,
657.0,-0.008998812276305316,-0.001156467090881396,-0.016862788494298807,False,False,False,False,0.0,
658.0,0.05100355081666314,-0.0014577268389889418,0.041091008311538335,False,False,False,False,0.0,
659.0,0.008816215962649355,-0.03172265053880721,-0.20689780770123967,False,False,False,False,0.0,
660.0,-0.00037298081310667983,0.005300938210029468,0.0356733990150937,False,False,False,False,0.0,
661.0,-0.008404937913079733,-0.010662874697646388,-0.08091248585707517,False,False,False,False,0.0,
662.0,-0.0034901831735392208,0.024586873734963308,0.16370055822421126,False,False,False,False,0.0,
663.0,0.043245312546499035,-0.002997590785109059,0.022861695207757434,False,False,False,False,0.0,
664.0,-0.027668002438639885,0.022742379813074885,0.1269801802902693,False,False,False,False,0.0,
665.0,0.01943570392364936,-0.008565010192832116,-0.038806365387609024,False,False,False,False,0.0,
666.0,-0.02661471778209926,0.02902553235853808,0.1707589022559597,False,False,False,False,0.0,
667.0,-0.017732239764911336,0.016989337769997812,0.09779525707107378,False,False,False,False,0.0,
668.0,0.010160951751212536,-0.01832375644653114,-0.1144405920851992,False,False,False,False,0.0,
669.0,0.002991256091797738,-0.006322180803303548,-0.03999957337066638,False,False,False,False,0.0,
670.0,0.008758278808305802,-0.031240724829720075,-0.2036786500337907,False,False,False,False,0.0,
671.0,-0.009041833855041871,0.013475310767557133,0.08259027936434664,False,False,False,False,0.0,
672.0,-0.02296237055978075,-0.004103443873435854,-0.05086578889914456,False,False,False,False,0.0,
673.0,-0.0265790617721333,0.019132692665966275,0.10352324835643735,False,False,False,False,0.0,
674.0,-0.0022814221797523454,0.009189322556937782,0.060205971207424575,False,False,False,False,0.0,
675.0,0.03760225717577061,0.013737811702523129,0.13101937675292788,False,False,False,False,0.0,
676.0,0.00803341194944182,0.02447526249107912,0.17446519688877982,False,False,False,False,0.0,
677.0,-0.011769287625066351,0.018590342647643806,0.11464504237891152,False,False,False,False,0.0,
678.0,0.026094740434577376,-0.003080839382105955,0.005145032636256881,False,False,False,False,0.0,
679.0,0.02558928437968408,-0.01882109157350098,-0.10239413832012259,True,True,False,False,0.0,
680.0,-0.016627626946083673,0.012567196885449713,0.06882931187497437,False,False,False,False,0.0,
