event_id,energy_gev,mean_decay_length_m,decay_z_m,opening_angle_rad,in_decay_volume,detected,x_plus_at_detector_m,x_minus_at_detector_m,slope_plus_rad,slope_minus_rad,energy_plus_gev,energy_minus_gev
184.0,0.38537314551890967,3.12637934489841,3.723691532683338,0.06812071154588309,True,False,-0.016061220505648715,0.016061220505648715,-0.005220939537203908,0.005220939537203908,0.19216759839621705,0.20109810577274417
185.0,0.4355879491550947,3.5337521126217775,2.198018211409649,0.03605643312825732,False,False,,,,,,
186.0,0.23924369105413965,1.9408890910179342,9.001367395141907,0.09147023159780893,False,False,,,,,,
187.0,0.3892198836044416,3.15758640391558,1.168736622768582,0.07355575442443184,False,False,,,,,,
188.0,0.4497304386152786,3.64848451535375,3.1238435793404324,0.04062783884879659,True,True,-0.04465890102679555,0.04465890102679555,-0.012148259191534335,0.012148259191534335,0.2170425965967693,0.25146609992278685
189.0,0.28677688588202754,2.326507031019539,1.169607970662847,0.07700274751864634,False,False,,,,,,
190.0,0.3746521963570595,3.039404540330276,7.431768522601463,0.05887186677034548,False,False,,,,,,
191.0,0.45133377853083545,3.66149177559784,3.2775851202447788,0.0593056069824557,True,True,-0.04270399988095184,0.04270399988095184,-0.012123500876171468,0.012123500876171468,0.19215013466453237,0.25871709758155687
192.0,0.407209204126048,3.3035266199412128,2.042168634537507,0.03322046195536349,False,False,,,,,,
193.0,0.20942031775795256,1.698943902691834,1.6097287974983268,0.0880434942877494,False,False,,,,,,
194.0,0.410727418581613,3.3320684971651455,1.1678576667823708,0.04989011524692814,False,False,,,,,,
195.0,0.37156871287961124,3.0143894629531296,1.3973175131180526,0.06933223799490293,False,False,,,,,,
196.0,0.291921951604158,2.3682469067448033,4.4057825730140525,0.055295618773296265,True,True,0.059680906328389474,-0.059680906328389474,0.024927103802565284,-0.024927103802565284,0.12586271324227746,0.1587563810659258
197.0,0.41025494431565246,3.3282355010073403,0.4689785809054473,0.04570975415507436,False,False,,,,,,
198.0,0.4657034147545088,3.778066929849713,6.361496152219636,0.04300163568319411,False,False,,,,,,
199.0,0.4173540661700015,3.3858278584158166,1.9514436829189796,0.04082057493614355,False,False,,,,,,
200.0,0.30519501497659995,2.4759260007700354,7.648321704251615,0.048792485301321895,False,False,,,,,,
201.0,0.24151660034180136,1.9593283017735386,8.362650316301337,0.10807588566977899,False,False,,,,,,
202.0,0.2649168128479191,2.1491649364639294,1.3231745726469264,0.06554119683301028,False,False,,,,,,
203.0,0.46792547144327423,3.7960935936578393,3.061543550580166,0.044275676389437205,True,False,0.07711235262454783,-0.07711235262454783,0.02062678906865821,-0.02062678906865821,0.1853441953743299,0.2782413128587244
204.0,0.4396923717893524,3.567049664087639,12.32935751441454,0.057675758378428026,False,False,,,,,,
205.0,0.25992024060481955,2.1086297293853846,1.1547101518069034,0.07658902750467657,False,False,,,,,,
206.0,0.41221042265979024,3.344099520531266,15.055953741189695,0.043540974028440704,False,False,,,,,,
207.0,0.423337293254452,3.4343674045418844,2.9495432736328917,0.04795186156380298,True,False,0.020731040097291844,-0.020731040097291844,0.00538404702884468,-0.00538404702884468,0.20878217215306788,0.21371277280137538
208.0,0.39286522078591435,3.1871595773498647,4.891051756093941,0.06544265914714965,True,True,0.03926237500003476,-0.03926237500003476,0.020567542952184357,-0.020567542952184357,0.1638910212798764,0.2389988384243883
209.0,0.4141683560982726,3.3599834572609906,7.127402738547303,0.05973295423526568,False,False,,,,,,
210.0,0.4186676224355965,3.3964842189455275,0.7714930069112399,0.047744242242484886,False,False,,,,,,
211.0,0.33971343772702045,2.7559602614865506,3.9880735145538444,0.09609791172305149,True,False,0.002736370856478813,-0.002736370856478813,0.0009731302971971707,-0.0009731302971971707,0.1998822059408712,0.1366320831949556
