event_id,energy_gev,mean_decay_length_m,decay_z_m,opening_angle_rad,in_decay_volume,detected,x_plus_base_at_detector_m,x_minus_base_at_detector_m,x_plus_at_detector_m,x_minus_at_detector_m
208.0,0.4233697691357784,3.4346308684748714,0.1700020030497933,0.054722170790565135,False,False,,,,
209.0,0.39982131628694206,3.243591618732174,13.424000869402118,0.05460238027253239,False,False,,,,
210.0,0.30968128132248274,2.5123212986847228,0.00450352279849844,0.06927436721323857,False,False,,,,
211.0,0.36850575722588463,2.9895409196607403,6.753296752040934,0.04609227442606227,False,False,,,,
212.0,0.4030567147829517,3.269839122347974,0.07370769312832876,0.038085880589371776,False,False,,,,
213.0,0.22229982815364618,1.8034302576486176,0.7968389396056602,0.07168346965385128,False,False,,,,
214.0,0.38782113768011683,3.146238933503023,0.7185624051928596,0.05591990439560967,False,False,,,,
215.0,0.23765549596696084,1.92800469475431,5.317722574189562,0.0758871586382084,True,True,-0.03635311947856171,0.03635311947856171,-0.052853119478561694,0.052853119478561694
216.0,0.4500350518077958,3.6509557212598773,5.5639713956743755,0.042454799510508824,True,True,-0.016090527556141158,0.016090527556141158,-0.03259052755614115,0.03259052755614115
217.0,0.38120779095636315,3.0925874768869823,1.3338172055576485,0.05739487416877379,False,False,,,,
218.0,0.4630257843412209,3.756344377267324,4.967633945693883,0.03093027690993977,True,False,0.0021935678564572116,-0.0021935678564572116,0.0186935678564572,-0.0186935678564572
219.0,0.19060668958525667,1.546316405924992,2.3334140840271425,0.08065794881707075,True,False,-0.11350784005882468,0.11350784005882468,-0.13000784005882468,0.13000784005882468
220.0,0.4382036009105096,3.554971856957012,0.6823234796303492,0.041568266246486504,False,False,,,,
221.0,0.18257733100208384,1.4811774072191712,3.2606715257231245,0.15407778739293707,True,True,0.15275819133234542,-0.15275819133234542,0.1692581913323454,-0.1692581913323454
222.0,0.423715901012944,3.4374388989875433,2.1517852271587286,0.05492249746700279,False,False,,,,
223.0,0.27825261836446047,2.257353032596983,0.2511222808524317,0.057370410495537476,False,False,,,,
224.0,0.41264953993184417,3.347661904639502,6.248354708969048,0.053508377706083396,False,False,,,,
225.0,0.3790634398757923,3.0751912078307138,1.7614526448786911,0.06493405422900174,False,False,,,,
226.0,0.2931509370933742,2.378217178138498,2.4429788636597682,0.06126252046407537,True,False,0.12552415518547344,-0.12552415518547344,0.14202415518547343,-0.14202415518547343
227.0,0.42392519748597224,3.4391368381871072,1.3612752837469573,0.05729382021296786,False,False,,,,
228.0,0.2833929257760051,2.2990543060374096,5.474706528634506,0.08166662467499008,True,False,0.0536761604459824,-0.0536761604459824,0.07017616044598239,-0.07017616044598239
229.0,0.3569483323097489,2.8957801193606376,5.301532021906802,0.09017835055059036,True,False,-0.010734629480291006,0.010734629480291006,-0.027234629480290998,0.027234629480290998
230.0,0.383203335869404,3.1087765405788677,1.1434369926983803,0.0401670222601095,False,False,,,,
231.0,0.20459902188760135,1.6598306432445165,4.011410820231616,0.09187321065730475,True,True,0.12382417310804164,-0.12382417310804164,0.14032417310804163,-0.14032417310804163
232.0,0.4120904048297569,3.3431258635206547,3.359136142854834,0.06274307518847327,True,True,-0.09099876636091438,0.09099876636091438,-0.10749876636091436,0.10749876636091436
233.0,0.326061905303577,2.645210798294466,4.500410452558568,0.05176349690001848,True,True,0.058143390917946375,-0.058143390917946375,0.07464339091794636,-0.07464339091794636
234.0,0.4452683563451423,3.6122854132450457,6.037626157944825,0.05843766063928468,True,False,-0.005183265023717438,0.005183265023717438,-0.021683265023717428,0.021683265023717428
235.0,0.21851251333279667,1.7727052759880817,0.18256661736345087,0.10228021859736486,False,False,,,,
236.0,0.31184641829376025,2.5298861954207505,1.394575439261627,0.049330542459261585,False,False,,,,
237.0,0.3274937797460197,2.6568270272232177,1.0278762953159748,0.08416824687928531,False,False,,,,
238.0,0.44601291361190887,3.6183257107773987,3.484654153173273,0.03409094927962966,True,False,0.00814817066212215,-0.00814817066212215,0.02464817066212214,-0.02464817066212214
239.0,0.320830640841809,2.602771626413533,3.174408594855689,0.06338100158806954,True,False,0.09669734778803757,-0.09669734778803757,0.11319734778803756,-0.11319734778803756
240.0,0.4395378378476603,3.565795991565281,0.6660086047697553,0.04485282309345313,False,False,,,,
241.0,0.26108386846277065,2.1180697802621733,1.4453047544469828,0.05608445070427584,False,False,,,,
242.0,0.2914245830856331,2.364211953398417,6.809126394593686,0.06244048762551387,False,False,,,,
